,Date,Open,High,Low,Close,Volume,Year,M_num,M_nm,D_num,D_nm,Wk,P_intra,P_day,P_Vol,Ex_trd,PEx_trd
9064,1986-01-31,209.3300018310547,212.4199981689453,209.19000244140625,211.77999877929688,143500000,1986,1,January,4,Friday,5,1.5440488024487589,1.1703993344535115,14.52513966480447,,
9065,1986-02-03,211.77999877929688,214.17999267578125,211.60000610351562,213.9600067138672,145300000,1986,2,February,0,Monday,6,1.219275282536374,1.029373853591421,1.254355400696864,,
9066,1986-02-04,213.9600067138672,214.57000732421875,210.82000732421875,212.7899932861328,175700000,1986,2,February,1,Tuesday,6,1.778768555980979,-0.5468374420547931,20.922229869236062,,
9067,1986-02-05,212.83999633789062,213.02999877929688,211.2100067138672,212.9600067138672,134300000,1986,2,February,2,Wednesday,6,0.8616978398638506,0.05638525561053008,-23.562891291974957,0.0500030517578125,0.02349877970557327
9068,1986-02-06,212.9600067138672,214.50999450683594,212.60000610351562,213.47000122070312,146100000,1986,2,February,3,Thursday,6,0.8983952721009486,0.23947900580279635,8.786299329858526,,
9069,1986-02-07,213.47000122070312,215.27000427246094,211.1300048828125,214.55999755859375,144400000,1986,2,February,4,Friday,6,1.9608768502356357,0.5106086717841425,-1.163586584531143,,
9070,1986-02-10,214.55999755859375,216.24000549316406,214.47000122070312,216.24000549316406,129900000,1986,2,February,0,Monday,7,0.8252922377892337,0.7830014698390003,-10.041551246537397,,
9071,1986-02-11,216.24000549316406,216.6699981689453,215.5399932861328,215.9199981689453,141300000,1986,2,February,1,Tuesday,7,0.5242669193704578,-0.1479871051098666,8.775981524249422,,
9072,1986-02-12,215.9199981689453,216.27999877929688,215.1300048828125,215.97000122070312,136400000,1986,2,February,2,Wednesday,7,0.534557649041476,0.023158138283554407,-3.4677990092002826,,
9073,1986-02-13,215.97000122070312,217.41000366210938,215.3800048828125,217.39999389648438,136500000,1986,2,February,3,Thursday,7,0.9425196087266272,0.6621256043425763,0.07331378299120235,,
9074,1986-02-14,217.39999389648438,219.75999450683594,217.22000122070312,219.75999450683594,155600000,1986,2,February,4,Friday,7,1.1693183278974804,1.085556888964442,13.992673992673993,,
9075,1986-02-18,219.75999450683594,222.4499969482422,219.25999450683594,222.4499969482422,160200000,1986,2,February,1,Tuesday,8,1.4548948833923254,1.2240637552994542,2.956298200514139,,
9076,1986-02-19,222.4499969482422,222.9600067138672,219.72999572753906,219.75999450683594,152000000,1986,2,February,2,Wednesday,8,1.4699909202807595,-1.2092616220768648,-5.118601747815231,,
9077,1986-02-20,219.75999450683594,222.22000122070312,219.22000122070312,222.22000122070312,139700000,1986,2,February,3,Thursday,8,1.3684882689968165,1.119406068146159,-8.092105263157896,,
9078,1986-02-21,222.22000122070312,224.6199951171875,222.22000122070312,224.6199951171875,177600000,1986,2,February,4,Friday,8,1.0800080475657832,1.0800080475657832,27.12956335003579,,
9079,1986-02-24,224.5800018310547,225.2899932861328,223.30999755859375,224.33999633789062,144700000,1986,2,February,0,Monday,9,0.8866578967292033,-0.10686859524768014,-18.524774774774773,-0.0399932861328125,-0.017804864661290474
9080,1986-02-25,224.33999633789062,224.39999389648438,222.6300048828125,223.7899932861328,148000000,1986,2,February,1,Tuesday,9,0.7950361473528952,-0.24516495530713264,2.2805805114029023,,
9081,1986-02-26,223.72000122070312,224.58999633789062,223.14999389648438,224.0399932861328,158000000,1986,2,February,2,Wednesday,9,0.6453069597995345,0.14303239034672208,6.756756756756757,-0.0699920654296875,-0.03127577976205452
9082,1986-02-27,224.0399932861328,226.8800048828125,223.41000366210938,226.77000427246094,181700000,1986,2,February,3,Thursday,9,1.5531986767930221,1.2185373451790322,15.0,,
9083,1986-02-28,226.77000427246094,227.9199981689453,225.4199981689453,226.9199981689453,191700000,1986,2,February,4,Friday,9,1.1090409104370267,0.06614362290356508,5.5035773252614195,,
9084,1986-03-03,226.9199981689453,226.9199981689453,224.41000366210938,225.4199981689453,142700000,1986,3,March,0,Monday,10,1.1184860148281077,-0.6610259175496853,-25.56077203964528,,
9085,1986-03-04,225.4199981689453,227.3300018310547,223.94000244140625,224.3800048828125,174500000,1986,3,March,1,Tuesday,10,1.5137980497858698,-0.46135804036045186,22.284512964260685,,
9086,1986-03-05,224.13999938964844,224.3699951171875,222.17999267578125,224.33999633789062,154600000,1986,3,March,2,Wednesday,10,0.985688411918366,0.08922858427179244,-11.404011461318051,-0.2400054931640625,-0.10696385058437394
9087,1986-03-06,224.38999938964844,225.5,224.1300048828125,225.1300048828125,159000000,1986,3,March,3,Thursday,10,0.6112502062826478,0.32978541609559825,2.846054333764554,0.0500030517578125,0.02228895987075804
9088,1986-03-07,225.1300048828125,226.3300018310547,224.44000244140625,225.57000732421875,163200000,1986,3,March,4,Friday,10,0.8420956019824732,0.19544371334922042,2.6415094339622645,,
9089,1986-03-10,225.57000732421875,226.97999572753906,225.36000061035156,226.5800018310547,129900000,1986,3,March,0,Monday,11,0.7188476716364937,0.44775212751766286,-20.40441176470588,,
9090,1986-03-11,226.5800018310547,231.80999755859375,226.5800018310547,231.69000244140625,187300000,1986,3,March,1,Tuesday,11,2.3082335975258377,2.2552743265320223,44.18783679753657,,
9091,1986-03-12,231.69000244140625,234.6999969482422,231.67999267578125,232.5399932861328,210300000,1986,3,March,2,Wednesday,11,1.3035239847780928,0.36686556854844127,12.279765082754938,,
9092,1986-03-13,232.5399932861328,233.88999938964844,231.27000427246094,233.19000244140625,171500000,1986,3,March,3,Thursday,11,1.1328728623625848,0.2795257478457147,-18.44983357108892,,
9093,1986-03-14,233.19000244140625,236.5500030517578,232.5800018310547,236.5500030517578,181900000,1986,3,March,4,Friday,11,1.706940059097136,1.4408853617966881,6.0641399416909625,,
9094,1986-03-17,236.5500030517578,236.5500030517578,233.69000244140625,234.6699981689453,137500000,1986,3,March,0,Monday,12,1.2238438018197457,-0.7947600332100395,-24.40901594282573,,
9095,1986-03-18,234.6699981689453,236.52000427246094,234.13999938964844,235.77999877929688,148000000,1986,3,March,1,Tuesday,12,1.0164879512328735,0.47300490860039246,7.636363636363637,,
9096,1986-03-19,235.77999877929688,236.52000427246094,235.1300048828125,235.60000610351562,150000000,1986,3,March,2,Wednesday,12,0.5911620638723695,-0.07633924705790379,1.3513513513513513,,
9097,1986-03-20,235.60000610351562,237.08999633789062,235.60000610351562,236.5399932861328,148000000,1986,3,March,3,Thursday,12,0.6324236824171994,0.3989758736271786,-1.3333333333333335,,
9098,1986-03-21,236.5399932861328,237.35000610351562,233.2899932861328,233.33999633789062,199100000,1986,3,March,4,Friday,12,1.7403287471499735,-1.3528354777499638,34.52702702702703,,
9099,1986-03-24,233.33999633789062,235.3300018310547,232.9199981689453,235.3300018310547,143800000,1986,3,March,0,Monday,13,1.0346916027198798,0.8528351437369581,-27.77498744349573,,
9100,1986-03-25,235.3300018310547,235.3300018310547,233.6199951171875,234.72000122070312,139300000,1986,3,March,1,Tuesday,13,0.7319607694578629,-0.2592107277462594,-3.129346314325452,,
9101,1986-03-26,234.72000122070312,237.7899932861328,234.7100067138672,237.3000030517578,161500000,1986,3,March,2,Wednesday,13,1.3122519211634673,1.0991827784751742,15.936826992103374,,
9102,1986-03-27,237.3000030517578,240.11000061035156,237.3000030517578,238.97000122070312,178100000,1986,3,March,3,Thursday,13,1.1841540339048617,0.7037497460887377,10.278637770897832,,
9103,1986-03-31,238.97000122070312,239.86000061035156,238.0800018310547,238.89999389648438,134400000,1986,3,March,0,Monday,14,0.7476473309841413,-0.029295444558371176,-24.536777091521618,,
9104,1986-04-01,238.89999389648438,239.10000610351562,234.57000732421875,235.13999938964844,167400000,1986,4,April,1,Tuesday,14,1.9311926665183528,-1.5738780254909286,24.553571428571427,,
9105,1986-04-02,235.13999938964844,235.7100067138672,233.39999389648438,235.7100067138672,145300000,1986,4,April,2,Wednesday,14,0.9897227411271186,0.24241189321183754,-13.201911589008365,,
9106,1986-04-03,235.7100067138672,236.4199981689453,232.07000732421875,232.47000122070312,148200000,1986,4,April,3,Thursday,14,1.8744304336791386,-1.3745727380582389,1.9958706125258088,,
9107,1986-04-04,232.47000122070312,232.55999755859375,228.32000732421875,228.69000244140625,147300000,1986,4,April,4,Friday,14,1.857038410284445,-1.6260157265230137,-0.6072874493927125,,
9108,1986-04-07,228.69000244140625,228.8300018310547,226.3000030517578,228.6300048828125,129800000,1986,4,April,0,Monday,15,1.117984421201369,-0.026235322031238448,-11.880515953835708,,
9109,1986-04-08,228.6300048828125,233.6999969482422,228.6300048828125,233.52000427246094,146300000,1986,4,April,1,Tuesday,15,2.2175532332374233,2.138826612961354,12.711864406779661,,
9110,1986-04-09,233.52000427246094,235.57000732421875,232.1300048828125,233.75,156300000,1986,4,April,2,Wednesday,15,1.481929250440022,0.09849080307086393,6.83526999316473,,
9111,1986-04-10,233.75,236.5399932861328,233.75,236.44000244140625,184800000,1986,4,April,3,Thursday,15,1.1935800154578877,1.1508031834893049,18.234165067178505,,
9112,1986-04-11,236.44000244140625,237.85000610351562,235.1300048828125,235.97000122070312,139400000,1986,4,April,4,Friday,15,1.1568073679319484,-0.19878244622315933,-24.567099567099568,,
9113,1986-04-14,235.97000122070312,237.47999572753906,235.42999267578125,237.27999877929688,106700000,1986,4,April,0,Monday,16,0.8707484668620545,0.5551542788561954,-23.45767575322812,,
9114,1986-04-15,237.27999877929688,238.08999633789062,236.63999938964844,237.72999572753906,123700000,1986,4,April,1,Tuesday,16,0.6127438099991882,0.1896480742402341,15.932521087160262,,
9115,1986-04-16,237.72999572753906,242.57000732421875,237.72999572753906,242.22000122070312,173800000,1986,4,April,2,Wednesday,16,2.0359280207226336,1.8886996062163024,40.50121261115602,,
9116,1986-04-17,242.22000122070312,243.36000061035156,241.88999938964844,243.02999877929688,161400000,1986,4,April,3,Thursday,16,0.6077147564646416,0.33440572806194735,-7.13463751438435,,
9117,1986-04-18,243.02999877929688,243.47000122070312,241.74000549316406,242.3800048828125,153600000,1986,4,April,4,Friday,16,0.7156431241116951,-0.26745418250800174,-4.83271375464684,,
9118,1986-04-21,242.3800048828125,244.77999877929688,241.8800048828125,244.74000549316406,136100000,1986,4,April,0,Monday,17,1.1989390763777195,0.9736779283805161,-11.393229166666668,,
9119,1986-04-22,244.74000549316406,245.47000122070312,241.3000030517578,242.4199981689453,161500000,1986,4,April,1,Tuesday,17,1.728138465067017,-0.9479477290783794,18.662747979426893,,
9120,1986-04-23,242.4199981689453,242.4199981689453,240.0800018310547,241.75,149700000,1986,4,April,2,Wednesday,17,0.9746735754930935,-0.27637908341142015,-7.306501547987616,,
9121,1986-04-24,241.75,243.1300048828125,241.64999389648438,242.02000427246094,146600000,1986,4,April,3,Thursday,17,0.6124605933001254,0.11168739295178388,-2.070808283233133,,
9122,1986-04-25,242.02000427246094,242.8000030517578,240.91000366210938,242.2899932861328,142300000,1986,4,April,4,Friday,17,0.7845250761355989,0.11155648661501846,-2.9331514324693044,,
9123,1986-04-28,242.2899932861328,243.0800018310547,241.22999572753906,243.0800018310547,123900000,1986,4,April,0,Monday,18,0.7669054994326422,0.32605908903093367,-12.9304286718201,,
9124,1986-04-29,243.0800018310547,243.57000732421875,239.22999572753906,240.50999450683594,148800000,1986,4,April,1,Tuesday,18,1.8141586231613536,-1.05726810303587,20.09685230024213,,
9125,1986-04-30,240.52000427246094,240.52000427246094,235.25999450683594,235.52000427246094,147500000,1986,4,April,2,Wednesday,18,2.2358283977058244,-2.0788291664655065,-0.8736559139784945,0.010009765625,0.004161891752367694
9126,1986-05-01,235.52000427246094,236.00999450683594,234.2100067138672,235.16000366210938,146500000,1986,5,May,3,Thursday,18,0.7685358188678006,-0.1528535172473487,-0.6779661016949152,,
9127,1986-05-02,235.16000366210938,236.52000427246094,234.14999389648438,234.7899932861328,126300000,1986,5,May,4,Friday,18,1.0121761425389244,-0.15734409347442155,-13.78839590443686,,
9128,1986-05-05,234.7899932861328,237.72999572753906,234.7899932861328,237.72999572753906,102400000,1986,5,May,0,Monday,19,1.2521838772844722,1.2521838772844722,-18.92319873317498,,
9129,1986-05-06,237.72999572753906,238.27999877929688,236.25999450683594,237.24000549316406,121200000,1986,5,May,1,Tuesday,19,0.8549920932138558,-0.20611207806379422,18.359375,,
9130,1986-05-07,236.55999755859375,237.24000549316406,233.97999572753906,236.0800018310547,129900000,1986,5,May,2,Wednesday,19,1.393285676191378,-0.20290654907542935,7.1782178217821775,-0.6800079345703125,-0.28663291132401636
9131,1986-05-08,236.0800018310547,237.9600067138672,236.0800018310547,237.1300048828125,136000000,1986,5,May,3,Thursday,19,0.79634228576374,0.44476577584459,4.695919938414165,,
9132,1986-05-09,237.1300048828125,238.00999450683594,235.85000610351562,237.85000610351562,137400000,1986,5,May,4,Friday,19,0.9158313959815136,0.3036314282787381,1.0294117647058822,,
9133,1986-05-12,237.85000610351562,238.52999877929688,237.02000427246094,237.5800018310547,125400000,1986,5,May,0,Monday,20,0.6370747108333344,-0.11351871580084294,-8.73362445414847,,
9134,1986-05-13,237.5800018310547,237.8699951171875,236.02000427246094,236.41000366210938,119200000,1986,5,May,1,Tuesday,20,0.7838279854409873,-0.4924649212593697,-4.944178628389154,,
9135,1986-05-14,236.41000366210938,237.5399932861328,235.85000610351562,237.5399932861328,132100000,1986,5,May,2,Wednesday,20,0.716551680679391,0.4779787684612885,10.822147651006711,,
9136,1986-05-15,237.5399932861328,237.5399932861328,233.92999267578125,234.42999267578125,131600000,1986,5,May,3,Thursday,20,1.5431969919970443,-1.3092534723638554,-0.3785011355034065,,
9137,1986-05-16,234.42999267578125,234.42999267578125,232.25999450683594,232.75999450683594,113500000,1986,5,May,4,Friday,20,0.9342970034735985,-0.7123654059294942,-13.753799392097266,,
9138,1986-05-19,232.75999450683594,233.5399932861328,232.41000366210938,233.1999969482422,85840000,1986,5,May,0,Monday,21,0.4862052434138246,0.18903697017973917,-24.370044052863435,,
9139,1986-05-20,233.1999969482422,236.1199951171875,232.5800018310547,236.11000061035156,113000000,1986,5,May,1,Tuesday,21,1.5220540279745338,1.247857504370053,31.640260950605782,,
9140,1986-05-21,236.11000061035156,236.8300018310547,235.4499969482422,235.4499969482422,117100000,1986,5,May,2,Wednesday,21,0.5861137824163403,-0.27953227749915094,3.6283185840707963,,
9141,1986-05-22,235.4499969482422,240.25,235.4499969482422,240.1199951171875,144900000,1986,5,May,3,Thursday,21,2.038650717338074,1.983435221692483,23.740392826643895,,
9142,1986-05-23,240.1199951171875,242.16000366210938,240.1199951171875,241.35000610351562,130200000,1986,5,May,4,Friday,21,0.8495787882747019,0.5122484638265271,-10.144927536231885,,
9143,1986-05-27,241.35000610351562,244.75999450683594,241.35000610351562,244.75,121200000,1986,5,May,1,Tuesday,22,1.4128810097720734,1.4087399256273931,-6.912442396313365,,
9144,1986-05-28,244.75,247.39999389648438,244.75,246.6300048828125,159600000,1986,5,May,2,Wednesday,22,1.082734993456333,0.7681327406792645,31.683168316831683,,
9145,1986-05-29,246.6300048828125,248.32000732421875,245.2899932861328,247.97999572753906,135700000,1986,5,May,3,Thursday,22,1.2352782914186806,0.5473749414099138,-14.974937343358397,,
9146,1986-05-30,247.97999572753906,249.19000244140625,246.42999267578125,247.35000610351562,151200000,1986,5,May,4,Friday,22,1.119997503411138,-0.25404856636727285,11.422254974207812,,
9147,1986-06-02,246.0399932861328,247.74000549316406,243.8300018310547,245.0399932861328,120600000,1986,6,June,0,Monday,23,1.6035777520186152,-0.406437988655384,-20.238095238095237,-1.3100128173828125,-0.5296190762310206
9148,1986-06-03,245.0399932861328,245.50999450683594,243.6699981689453,245.50999450683594,114700000,1986,6,June,1,Tuesday,23,0.7551181317836627,0.19180592294348675,-4.892205638474295,,
9149,1986-06-04,245.50999450683594,246.3000030517578,242.58999633789062,243.94000244140625,117000000,1986,6,June,2,Wednesday,23,1.5293321117412102,-0.6394819357897761,2.0052310374891023,,
9150,1986-06-05,243.94000244140625,245.66000366210938,243.41000366210938,245.64999389648438,110900000,1986,6,June,3,Thursday,23,0.9243662816436037,0.7009885373305513,-5.213675213675214,,
9151,1986-06-06,245.64999389648438,246.07000732421875,244.42999267578125,245.6699981689453,110900000,1986,6,June,4,Friday,23,0.6709547508815177,0.008143404420098296,0.0,,
9152,1986-06-09,245.6699981689453,245.6699981689453,239.67999267578125,239.9600067138672,123300000,1986,6,June,0,Monday,24,2.4991679223166674,-2.324252655039875,11.181244364292155,,
9153,1986-06-10,239.9600067138672,240.0800018310547,238.22999572753906,239.5800018310547,125000000,1986,6,June,1,Tuesday,24,0.7765630427292858,-0.15836175703463157,1.37875101378751,,
9154,1986-06-11,239.5800018310547,241.1300048828125,239.2100067138672,241.1300048828125,127400000,1986,6,June,2,Wednesday,24,0.8026412420287803,0.6469667918488592,1.92,,
9155,1986-06-12,241.24000549316406,241.63999938964844,240.6999969482422,241.49000549316406,109100000,1986,6,June,3,Thursday,24,0.3905286469980218,0.10363123624082499,-14.364207221350078,0.1100006103515625,0.045618798210128195
9156,1986-06-13,241.7100067138672,245.91000366210938,241.7100067138672,245.72999572753906,141200000,1986,6,June,4,Friday,24,1.7376181505030046,1.66314546440383,29.422548120989916,0.220001220703125,0.09110158420587416
9157,1986-06-16,245.72999572753906,246.5,245.1699981689453,246.1300048828125,112100000,1986,6,June,0,Monday,25,0.5424814785609251,0.16278401588260327,-20.609065155807365,,
9158,1986-06-17,246.1300048828125,246.25999450683594,243.60000610351562,244.35000610351562,123100000,1986,6,June,1,Tuesday,25,1.0919492350874467,-0.7231945492157157,9.812667261373774,,
9159,1986-06-18,244.35000610351562,245.25,242.57000732421875,244.99000549316406,117000000,1986,6,June,2,Wednesday,25,1.1048326647404414,0.26191912161332637,-4.955320877335499,,
9160,1986-06-19,244.99000549316406,245.8000030517578,244.0500030517578,244.05999755859375,129000000,1986,6,June,3,Thursday,25,0.7170661659974912,-0.37961056113216113,10.256410256410255,,
9161,1986-06-20,244.05999755859375,247.60000610351562,243.97999572753906,247.5800018310547,149100000,1986,6,June,4,Friday,25,1.483732453220941,1.4422700596872118,15.58139534883721,,
9162,1986-06-23,247.5800018310547,247.5800018310547,244.4499969482422,245.25999450683594,123800000,1986,6,June,0,Monday,26,1.2804274583301472,-0.9370737971808775,-16.968477531857815,,
9163,1986-06-24,245.25999450683594,248.25999450683594,244.52999877929688,247.02999877929688,140600000,1986,6,June,1,Tuesday,26,1.5253734699870543,0.7216848699764623,13.5702746365105,,
9164,1986-06-25,247.02999877929688,250.1300048828125,247.02999877929688,248.92999267578125,161800000,1986,6,June,2,Wednesday,26,1.2549107876915193,0.7691348847804835,15.078236130867708,,
9165,1986-06-26,248.92999267578125,249.42999267578125,247.72000122070312,248.74000549316406,134100000,1986,6,June,3,Thursday,26,0.6902920420844939,-0.07632153143740948,-17.11990111248455,,
9166,1986-06-27,248.74000549316406,249.74000549316406,248.74000549316406,249.60000610351562,123800000,1986,6,June,4,Friday,26,0.40202620323069915,0.3457427801557226,-7.680835197613721,,
9167,1986-06-30,249.60000610351562,251.80999755859375,249.60000610351562,250.83999633789062,135100000,1986,6,June,0,Monday,27,0.885413221569227,0.49679094713673355,9.12762520193861,,
9168,1986-07-01,250.6699981689453,252.0399932861328,250.52999877929688,252.0399932861328,147700000,1986,7,July,1,Tuesday,27,0.6027200391942521,0.5465333415226491,9.32642487046632,-0.1699981689453125,-0.0677715561422345
9169,1986-07-02,252.0399932861328,253.1999969482422,251.7899932861328,252.6999969482422,150000000,1986,7,July,2,Wednesday,27,0.5599919376093133,0.2618646562809952,1.5572105619498984,,
9170,1986-07-03,252.6999969482422,252.94000244140625,251.22999572753906,251.7899932861328,108300000,1986,7,July,3,Thursday,27,0.6806538800891051,-0.36011225686550413,-27.800000000000004,,
9171,1986-07-07,251.7899932861328,251.80999755859375,243.6300048828125,244.0500030517578,138200000,1986,7,July,0,Monday,28,3.3575473101992817,-3.0739864334399165,27.60849492151431,,
9172,1986-07-08,244.0500030517578,244.05999755859375,239.07000732421875,241.58999633789062,174100000,1986,7,July,1,Tuesday,28,2.087250630150248,-1.0079929043661895,25.976845151953693,,
9173,1986-07-09,241.58999633789062,243.07000732421875,241.4600067138672,242.82000732421875,142900000,1986,7,July,2,Wednesday,28,0.6667773401743632,0.5091315886307713,-17.920735209649628,,
9174,1986-07-10,242.82000732421875,243.44000244140625,239.66000366210938,243.00999450683594,146200000,1986,7,July,3,Thursday,28,1.5772338819731475,0.07824198043265534,2.309307207837649,,
9175,1986-07-11,243.00999450683594,243.47999572753906,241.67999267578125,242.22000122070312,124500000,1986,7,July,4,Friday,28,0.7447877798360223,-0.32508674704348006,-14.84268125854993,,
9176,1986-07-14,242.22000122070312,242.22000122070312,238.0399932861328,238.11000061035156,123200000,1986,7,July,0,Monday,29,1.7560107765361048,-1.6968048012709989,-1.0441767068273093,,
9177,1986-07-15,238.08999633789062,238.1199951171875,233.60000610351562,233.66000366210938,184000000,1986,7,July,1,Tuesday,29,1.934926753242003,-1.8606378864798372,49.35064935064935,-0.0200042724609375,-0.00840127353309823
9178,1986-07-16,233.66000366210938,236.19000244140625,233.66000366210938,235.00999450683594,160800000,1986,7,July,2,Wednesday,29,1.0827692971174694,0.5777586337278137,-12.608695652173912,,
9179,1986-07-17,235.00999450683594,236.64999389648438,235.00999450683594,236.07000732421875,132400000,1986,7,July,3,Thursday,29,0.6978424015923006,0.45105010091474174,-17.66169154228856,,
9180,1986-07-18,236.07000732421875,238.22000122070312,233.94000244140625,236.36000061035156,149700000,1986,7,July,4,Friday,29,1.8295283981493777,0.12284207105332762,13.066465256797583,,
9181,1986-07-21,236.36000061035156,236.4499969482422,235.52999877929688,236.24000549316406,106300000,1986,7,July,0,Monday,30,0.39060763966945705,-0.050767945878167645,-28.99131596526386,,
9182,1986-07-22,236.24000549316406,238.4199981689453,235.9199981689453,238.17999267578125,138500000,1986,7,July,1,Tuesday,30,1.0596812561051812,0.8211933362291273,30.291627469426153,,
9183,1986-07-23,238.19000244140625,239.25,238.1699981689453,238.6699981689453,133300000,1986,7,July,2,Wednesday,30,0.45345838659686716,0.20151799933632372,-3.7545126353790614,0.010009765625,0.004202605564198516
9184,1986-07-24,238.69000244140625,239.0500030517578,237.32000732421875,237.9499969482422,134700000,1986,7,July,3,Thursday,30,0.7289717150461738,-0.3100278543696942,1.0502625656414104,0.0200042724609375,0.00838156140881069
9185,1986-07-25,237.99000549316406,240.36000061035156,237.9499969482422,240.22000122070312,132000000,1986,7,July,4,Friday,30,1.0128193708838702,0.9370123434041082,-2.0044543429844097,0.040008544921875,0.016813845528469363
9186,1986-07-28,240.1999969482422,240.25,235.22999572753906,236.00999450683594,128000000,1986,7,July,0,Monday,31,2.134083392270891,-1.744380722165081,-3.0303030303030303,-0.0200042724609375,-0.008327479959738444
9187,1986-07-29,235.72000122070312,236.00999450683594,234.39999389648438,234.5500030517578,115700000,1986,7,July,1,Tuesday,31,0.686860346533358,-0.49635082423483046,-9.609375,-0.2899932861328125,-0.1228733074371615
9188,1986-07-30,234.57000732421875,237.3800048828125,233.07000732421875,236.58999633789062,146700000,1986,7,July,2,Wednesday,31,1.8492287394998035,0.8611454792171618,26.793431287813313,0.0200042724609375,0.008528787977258387
9189,1986-07-31,236.58999633789062,236.9199981689453,235.88999938964844,236.1199951171875,112700000,1986,7,July,3,Thursday,31,0.4366436822086297,-0.19865642164848069,-23.17655078391275,,
9190,1986-08-01,236.1199951171875,236.88999938964844,234.58999633789062,234.91000366210938,114900000,1986,8,August,4,Friday,31,0.9804352647864035,-0.5124476876588111,1.9520851818988465,,
9191,1986-08-04,234.91000366210938,236.86000061035156,231.9199981689453,235.99000549316406,130000000,1986,8,August,0,Monday,32,2.130045912559743,0.45975131506453176,13.141862489120976,,
9192,1986-08-05,235.99000549316406,238.30999755859375,235.97000122070312,237.02999877929688,153100000,1986,8,August,1,Tuesday,32,0.991649924052008,0.44069378445051904,17.76923076923077,,
9193,1986-08-06,237.02999877929688,237.35000610351562,235.47999572753906,236.83999633789062,127500000,1986,8,August,2,Wednesday,32,0.7941270638293405,-0.0801596601209811,-16.721097322011758,,
9194,1986-08-07,236.83999633789062,238.02000427246094,236.30999755859375,237.0399932861328,122400000,1986,8,August,3,Thursday,32,0.7236285944453901,0.08444390784268525,-4.0,,
9195,1986-08-08,237.0399932861328,238.05999755859375,236.3699951171875,236.8800048828125,106300000,1986,8,August,4,Friday,32,0.7149817981628255,-0.06749426588414946,-13.153594771241831,,
9196,1986-08-11,236.8800048828125,241.1999969482422,236.8699951171875,240.67999267578125,125600000,1986,8,August,0,Monday,33,1.8280077343322825,1.6041825880781502,18.156161806208843,,
9197,1986-08-12,240.67999267578125,243.3699951171875,240.35000610351562,243.33999633789062,131700000,1986,8,August,1,Tuesday,33,1.2564963332562618,1.1052034830716702,4.856687898089172,,
9198,1986-08-13,243.33999633789062,246.50999450683594,243.05999755859375,245.6699981689453,156400000,1986,8,August,2,Wednesday,33,1.4194013753375878,0.9575087803565819,18.754745634016704,,
9199,1986-08-14,245.6699981689453,246.7899932861328,245.52999877929688,246.25,123800000,1986,8,August,3,Thursday,33,0.5131733446423087,0.23608980965426019,-20.843989769820972,,
9200,1986-08-15,246.25,247.14999389648438,245.6999969482422,247.14999389648438,123500000,1986,8,August,4,Friday,33,0.5901493554139668,0.36547975491751267,-0.24232633279483037,,
9201,1986-08-18,247.14999389648438,247.8300018310547,245.47999572753906,247.3800048828125,112800000,1986,8,August,0,Monday,34,0.9573106340297979,0.09306534169871847,-8.663967611336032,,
9202,1986-08-19,247.3800048828125,247.4199981689453,245.82000732421875,246.50999450683594,109300000,1986,8,August,1,Tuesday,34,0.650879015968904,-0.35168985318304086,-3.102836879432624,,
9203,1986-08-20,246.52999877929688,249.77000427246094,246.50999450683594,249.77000427246094,156600000,1986,8,August,2,Wednesday,34,1.3224655544481776,1.3142439091417186,43.27538883806039,0.0200042724609375,0.008114994485703403
9204,1986-08-21,249.77000427246094,250.4499969482422,249.11000061035156,249.6699981689453,135200000,1986,8,August,3,Thursday,34,0.5379135059240743,-0.04003927685669317,-13.665389527458494,,
9205,1986-08-22,249.6699981689453,250.61000061035156,249.27000427246094,250.19000244140625,118100000,1986,8,August,4,Friday,34,0.5375682251868386,0.20827663566892163,-12.647928994082841,,
9206,1986-08-25,250.19000244140625,250.25999450683594,247.75999450683594,247.80999755859375,104400000,1986,8,August,0,Monday,35,1.0090410297983046,-0.9512789718165857,-11.600338696020323,,
9207,1986-08-26,247.80999755859375,252.91000366210938,247.80999755859375,252.83999633789062,156600000,1986,8,August,1,Tuesday,35,2.0580308114121775,2.0297804079141524,50.0,,
9208,1986-08-27,252.83999633789062,254.24000549316406,252.66000366210938,253.3000030517578,143300000,1986,8,August,2,Wednesday,35,0.6253470308532396,0.18193589642852356,-8.492975734355044,,
9209,1986-08-28,253.3000030517578,253.6699981689453,251.91000366210938,252.83999633789062,125100000,1986,8,August,3,Thursday,35,0.698660029871876,-0.1816054908507808,-12.70062805303559,,
9210,1986-08-29,252.83999633789062,254.07000732421875,251.72999572753906,252.92999267578125,125300000,1986,8,August,4,Friday,35,0.9295720162059703,0.035594185727781606,0.15987210231814547,,
9211,1986-09-02,252.92999267578125,253.3000030517578,248.13999938964844,248.52000427246094,135500000,1986,9,September,1,Tuesday,36,2.079472747159454,-1.7435608789082058,8.14046288906624,,
9212,1986-09-03,248.52000427246094,250.0800018310547,247.58999633789062,250.0800018310547,154300000,1986,9,September,2,Wednesday,36,1.0056971323534034,0.6277150860191808,13.874538745387454,,
9213,1986-09-04,250.0800018310547,254.00999450683594,250.02999877929688,253.8300018310547,189400000,1986,9,September,3,Thursday,36,1.5918072819142919,1.4995201425715636,22.747893713545043,,
